index,Winery,Year,Wine ID,Wine,Rating,num_review,price,Country,Region,Selected_region
1791,Marqués de la Concordia,2015,10246805,Rioja Santiago Reserva Cuarto Año 2015,4.4,39,11.9,España,Rioja,Rioja
1792,Fos,2018,7605486,Saltaviñas 2018,3.7,35,11.9,España,Rioja Alavesa,other
1793,Veronica Ortega,2019,3793237,Quite Mencia 2019,3.8,170,11.9,España,Bierzo,other
1794,Marques de Tomares,2014,1155884,Rioja Reserva 2014,4.2,287,11.9,España,Rioja,Rioja
1795,Laderas de Montejurra,2015,1975052,Emilio Valerio Amburza 2015,4.0,61,11.9,España,Navarra,other
1796,Luzon,2019,1230455,Altos de Luzón 2019,3.8,34,11.9,España,Jumilla,other
1797,7 Magnífics,2020,3155589,El Senat del Montsant 2020,3.8,29,11.9,España,Montsant,Catalunya Sul
1798,Albamar,2019,1660419,Fusco Mencía 2019,3.7,62,11.9,España,Ribeira Sacra,other
1799,Viña Mayor,2018,1129480,Ribera del Duero Tinto Roble 2018,3.6,1359,11.94,España,Ribera del Duero,Ribera del Duero
1800,Dominio de Bornos,2016,4164349,Crianza 2016,3.6,32,11.95,España,Ribera del Duero,Ribera del Duero
1801,Lan,2017,8098666,7 Metros 2017,4.0,120,11.95,España,Rioja,Rioja
1802,Bodega Jesus Romero,2018,1794545,Rubus Quercus 2018,3.8,34,11.95,España,Aragón,other
1803,Samsara,2018,5444806,Moriche 2018,3.8,42,11.95,España,Sierras de Málaga,other
1804,Heras Cordon,2017,1478457,Rioja Vendimia Seleccionada 2017,3.8,410,11.95,España,Rioja,Rioja
1805,Loxarel,2017,17413,OPS Tinto 2017,3.6,278,11.95,España,Cataluña,Catalunya Sul
1806,Bodegas Torre del Veguer,2016,1614412,Eclectic 2016,3.8,71,11.95,España,Panadés,other
1807,Sa Forana,2019,5632230,600 Metros Tinto 2019,3.6,28,11.95,España,Isla de Menorca,other
1808,Familia Torres,2019,7667938,Vinyarets 2019,3.7,176,11.95,España,Panadés,other
1809,Can Rich,2016,2168735,Selección 2016,3.7,54,11.95,España,Ibiza,other
1810,Bodega Picos,2017,2690339,Gran Gregoriano 2017,3.7,52,11.95,España,Campo de Borja,other
1811,Estancia Piedra,2019,6447577,Prohibida Únicamente Garnacha 2019,3.8,44,11.95,España,Toro,other
1812,Quinta Mazuela,2016,5581737,Quinta Mazuela Garnacha 2016,4.2,25,11.95,España,Cariñena,Catalunya Sul
1813,Sota els Àngels,2019,8558742,Ubuntu 2019,3.8,29,11.95,España,Empordà,other
1814,Evodia,2016,6706211,Pizarras Antiguas 2016,3.7,60,11.95,España,Aragón,other
1815,Loxarel,2018,17413,OPS Tinto 2018,3.8,54,11.95,España,Cataluña,Catalunya Sul
1816,Terrer de Pallars,2018,2389188,Conca de Tremp 2018,4.0,72,11.95,España,Costers del Segre,other
1817,Terrer de Pallars,2019,2389188,Conca de Tremp 2019,3.7,48,11.95,España,Costers del Segre,other
1818,Gargalo,2018,1519408,Mencía - Arauxa 2018,3.8,65,11.95,España,Monterrei,other
1819,Más Que Vinos,2018,1100832,La Meseta 2018,3.5,45,11.95,España,Castilla,other
1820,Tridente,2016,2055561,Tempranillo 2016,3.8,737,11.95,España,Castilla y León,other
1821,Tomàs Cusiné,2019,1106641,Vilosell 2019,3.9,35,11.95,España,Costers del Segre,other
1822,Bodegas Faustino,2015,6755252,Art Collection 2015,3.5,59,11.95,España,Rioja,Rioja
1823,Bodegas Valdelana,2016,1173873,Familia Valdelana Reserva 2016,4.0,53,11.95,España,Rioja,Rioja
1824,Carchelo,2016,2431421,Altico (A) 2016,3.5,171,11.95,España,Jumilla,other
1825,Bodegas Luis Perez,2019,5674255,El Triángulo 2019,3.9,33,11.95,España,Cádiz,other
1826,Luis Moya Tortosa,2016,5530530,Kimera Garnatxa 2016,3.7,111,11.95,España,Navarra,other
1827,Viña Ijalba,2017,6485742,Cuvée 2017,3.9,90,11.95,España,Rioja,Rioja
1828,Teodoro Ruiz Monge,2017,2369068,Zurbano 2017,3.8,32,11.95,España,Rioja,Rioja
1829,Prieto Pariente,2018,5757034,Vinedos de La Provincia 2018,3.9,43,11.95,España,Castilla y León,other
1830,Bodegas Valdelana,2017,5392821,AGNVS Crianza Tempranillo 2017,4.0,110,11.95,España,Rioja,Rioja
1831,Los Rios Prieto,2017,1177440,Prios Maximus Crianza 2017,3.9,72,11.95,España,Ribera del Duero,Ribera del Duero
1832,Quinta de la Quietud,2016,1181010,Corral de Campanas 2016,3.7,424,11.98,España,Toro,other
1833,Zuazo Gaston,2013,1293547,Reserva 2013,3.8,55,11.98,España,Rioja,Rioja
1834,Loxarel,2019,2079774,A Pèl Tinto 2019,3.6,61,11.99,España,Panadés,other
1835,Bodegas Rívola,2018,80398,Tinto 2018,3.9,164,11.99,España,Sardón de Duero,other
1836,Ramón Bilbao,2017,1612897,Edición Limitada 2017,4.0,496,11.99,España,Rioja,Rioja
1837,Vinos en Voz Baja,2019,2417995,Costumbres Tinto 2019,4.2,36,11.99,España,Rioja,Rioja
1838,Sangenís I Vaqué,2019,2629986,Dara 2019,4.0,27,11.99,España,Priorato,Catalunya Sul
1839,Hydria,2015,5378976,12 Compases 2015,3.7,60,12.0,España,Murcia,other
1840,Castillo Perelada,2016,7369877,Collection Negre 2016,3.9,54,12.0,España,Empordà,other
1841,Oristan,2017,78569,Bronze Crianza 2017,3.3,150,12.0,España,La Mancha,other
1842,D Luis R,2017,1669401,Crianza 2017,3.6,64,12.0,España,Rioja,Rioja
1843,Rodríguez Sanzo,2017,6218942,Las Tierras Pedro Ballesteros de Javier Rodríguez Garnacha 2017,3.4,116,12.0,España,Castilla y León,other
1844,Tuerce Botas,2017,1483446,Crianza Graciano 2017,3.8,72,12.0,España,Rioja,Rioja
1845,Pyjama,2018,1493684,Mencía 2018,3.4,47,12.0,España,Bierzo,other
1846,Terra i Vins,2013,4024019,les Roques de Benet 2013,3.3,39,12.0,España,Bajo Aragón,other
1847,Fabregas,2019,6343177,Familia Garnacha Tinta 2019,3.8,72,12.0,España,Somontano,other
1848,Baronia,2017,1577637,Englora 2017,3.9,31,12.0,España,Montsant,Catalunya Sul
1849,Fabregas,2018,6343177,Familia Garnacha Tinta 2018,3.8,31,12.0,España,Somontano,other
1850,Fabregas,2018,6411375,Familia Moristel 2018,3.7,53,12.0,España,Somontano,other
1851,Más Que Vinos,2010,2416472,Bodegas Ercavio la Meseta 2010,3.5,55,12.0,España,Castilla,other
1852,Azpilicueta,2015,1955228,Reserva 2015,4.0,88,12.05,España,Rioja,Rioja
1853,Las Rocas,2018,1379331,Viñas Viejas Garnacha 2018,3.8,50,12.05,España,Calatayud,other
1854,Prieto Pariente,2017,5757034,Vinedos de La Provincia 2017,4.1,108,12.09,España,Castilla y León,other
1855,Dominio de Tares,2017,1235200,Cepas Viejas Mencía Bierzo 2017,3.9,750,12.09,España,Bierzo,other
1856,Vinícola del Priorat,2019,99546,Ònix Fusió 2019,4.1,47,12.11,España,Priorato,Catalunya Sul
1857,Vins de Pedra,2018,2484662,Trempat 2018,3.7,36,12.15,España,Conca de Barberà,other
1858,La Vinyeta,2017,2306088,Puntiapart 2017,4.0,178,12.15,España,Empordà,other
1859,Bodega Marañones,2017,1434974,Treintamil (30.000) Maravedies 2017,3.6,409,12.15,España,Madrid,other
1860,Gregorio Martínez,2015,5529011,Finca Tempranillo 2015,3.9,54,12.15,España,Rioja,Rioja
1861,Gregorio Martínez,2014,5529011,Finca Tempranillo 2014,3.8,219,12.15,España,Rioja,Rioja
1862,Bodegas Amaren,2017,3949815,Tempranillo - Garnacha Crianza 2017,4.0,243,12.15,España,Rioja,Rioja
1863,Pittacum,2016,1631613,Mencía 2016,3.8,628,12.19,España,Bierzo,other
1864,Lan,2015,88832,Reserva Rioja 2015,4.0,2621,12.2,España,Rioja,Rioja
1865,Lan,2016,88832,Reserva Rioja 2016,3.8,81,12.2,España,Rioja,Rioja
1866,Carlania,2017,4593660,Els Corrals Vinyes Belles 2017,3.8,41,12.2,España,Cataluña,Catalunya Sul
1867,Castell del Remei,2019,1615,ODA Negre 2019,4.1,30,12.2,España,Costers del Segre,other
1868,Bodega Marañones,2019,1434974,Treintamil (30.000) Maravedies 2019,3.7,171,12.2,España,Madrid,other
1869,Bodegas Olarra,2016,76305,Cerro Añon Reserva Rioja 2016,4.1,568,12.2,España,Rioja,Rioja
1870,El Vínculo,2011,1110327,La Mancha Reserva 2011,3.5,28,12.25,España,La Mancha,other
1871,Las Moradas de San Martín,2013,1290072,Initio 2013,3.8,181,12.25,España,Madrid,other
1872,Familia Torres,2019,2211345,Secret del Priorat 2019,4.0,42,12.25,España,Priorato,Catalunya Sul
1873,Loxarel,2018,1943220,Eos Tinto 2018,3.8,27,12.25,España,Panadés,other
1874,Sierra Salinas,2012,1205778,Puerto 2012,3.8,180,12.25,España,Alicante,other
1875,Adega Saiñas,2019,7359923,Saíñas Viños Vivos 2019,3.6,28,12.25,España,Ribeira Sacra,other
1876,Canopy,2017,1195453,Tres Patas Garnacha 2017,3.5,31,12.25,España,Méntrida,other
1877,Bodegas Gormaz,2017,1175578,12 Linajes Crianza 2017,3.8,73,12.25,España,Ribera del Duero,Ribera del Duero
1878,Partida Creus,2019,2558831,VN (Vinel-Lo) 2019,4.0,295,12.25,España,Panadés,other
1879,Más Que Vinos,2015,1227905,Ercavio Selección Limitada 2015,3.8,59,12.25,España,Castilla,other
1880,La Vinyeta,2018,2306088,Puntiapart 2018,3.9,26,12.25,España,Empordà,other
1881,Vivanco,2015,1135812,Selección de Familia Reserva 2015,3.9,93,12.25,España,Rioja,Rioja
1882,Arzuaga,2016,1915993,Pago Florentino 2016,3.9,821,12.28,España,Pago Florentino,other
1883,Miquel Jané,2016,7100290,Masía Cal Costas Cabernet Sauvignon - Syrah 2016,4.1,76,12.3,España,Panadés,other
1884,Viña Pomal,2015,1514598,Terruño Centenario Reserva 2015,4.0,1379,12.3,España,Rioja,Rioja
1885,Arzuaga,2017,1915993,Pago Florentino 2017,4.1,418,12.3,España,Pago Florentino,other
1886,Condado de Haza,2018,1126813,Crianza Ribera del Duero 2018,4.0,1156,12.3,España,Ribera del Duero,Ribera del Duero
1887,Azpilicueta,2016,1955228,Reserva 2016,3.8,38,12.32,España,Rioja,Rioja
1888,Bodegas Mano a Mano,2018,1199182,Venta La Ossa Syrah 2018,4.1,188,12.35,España,Castilla,other
1889,Alfredo Maestro,2019,5445061,El Rey del Glam 2019,3.7,326,12.35,España,Castilla y León,other
1890,Familia Torres,2016,7414824,Sangre de Toro Reserva 2016,3.6,59,12.35,España,Panadés,other
1891,Eguren Ugarte,2014,1128844,Reserva 2014,3.7,139,12.35,España,Rioja,Rioja
1892,Remelluri,2018,2128268,Lindes de Remelluri Viñedos de Labastida 2018,3.7,78,12.36,España,Rioja,Rioja
1893,Remelluri,2016,6121551,Lindes de Remelluri Viñedos de San Vicente 2016,3.9,542,12.36,España,Rioja,Rioja
1894,Campo Viejo,2015,4387046,Crianza Vendimia Seleccionada 2015,3.6,827,12.4,España,Rioja,Rioja
1895,Viña Salceda,2014,1111660,Rioja Reserva 2014,3.8,1164,12.41,España,Rioja,Rioja
1896,La Rioja Alta,2018,1216811,Viña Alberdi Crianza 2018,4.1,233,12.43,España,Rioja,Rioja
1897,Valdemonjas,2019,1996477,El Primer Beso 2019,3.8,125,12.45,España,Ribera del Duero,Ribera del Duero
1898,Pradorey,2018,1468317,Finca Valdelayegua Crianza 2018,3.9,440,12.45,España,Ribera del Duero,Ribera del Duero
1899,Breca,2018,1370945,Breca Garnacha Old Vines 2018,3.8,33,12.45,España,Calatayud,other
1900,Chivite,2015,5578819,Las Fieles Garnacha 2015,3.5,143,12.45,España,Navarra,other
1901,Insulares Tenerife,2020,4896205,Viña Norte Tinto Maceración Carbónica 2020,3.6,30,12.45,España,Tacoronte-Acentejo,other
1902,Breca,2017,1370945,Breca Garnacha Old Vines 2017,3.8,348,12.45,España,Calatayud,other
1903,Vinsnus,2017,4346880,SiurAlta Rouge 2017,3.7,109,12.45,España,Montsant,Catalunya Sul
1904,Volver,2015,1195424,Single Vineyard Tempranillo 2015,4.0,1507,12.46,España,La Mancha,other
1905,Celler Massis de l'Albera,2020,9001498,Encanteri 2020,4.0,39,12.49,España,Empordà,other
1906,Barbarot,2018,6700242,Bárbara Palacios Puppi 2018,3.8,25,12.5,España,Rioja,Rioja
1907,La Vinyeta,2016,2306088,Puntiapart 2016,3.7,339,12.5,España,Empordà,other
1908,Bodega Finca Fuentegalana,2016,5133911,La Viña de Ramón Garnacha 2016,3.5,31,12.5,España,Castilla y León,other
1909,Finca Los Aljibes,2016,1147901,Red 2016,3.5,146,12.5,España,Castilla,other
1910,Bodegas Vilano,2018,1516813,Crianza 2018,4.2,154,12.5,España,Ribera del Duero,Ribera del Duero
1911,Navarrsotillo,2016,1492813,Rioja Garnacha Crianza Magister Bibendi 2016,3.8,80,12.5,España,Rioja,Rioja
1912,Hacienda Grimon,2018,1486556,Crianza 2018,3.8,77,12.5,España,Rioja,Rioja
1913,Alegre Valgañón,2019,3774471,Tinto 2019,3.9,74,12.5,España,Rioja,Rioja
1914,Castaño,2015,85761,Castaño Colección Cepas Viejas 2015,3.3,353,12.5,España,Yecla,other
1915,Vins del Tros,2017,3886103,La Fina Àmfora Garnatxa Fina 2017,3.7,44,12.5,España,Terra Alta,Catalunya Sul
1916,Raúl Pérez,2018,1216033,Ultreia Mencía 2018,3.9,67,12.5,España,Bierzo,other
1917,Joan Simó,2018,1942055,Viatge al Priorat 2018,3.8,75,12.5,España,Priorato,Catalunya Sul
1918,Tridente,2016,2185839,Triton Tinta de Toro 2016,3.8,977,12.5,España,Toro,other
1919,Beronia,2016,1164695,Rioja Reserva 2016,4.0,3729,12.5,España,Rioja,Rioja
1920,Beronia,2017,1668783,Rioja Graciano 2017,3.6,28,12.5,España,Rioja,Rioja
1921,Bodegas Ateca,2018,1183710,Atteca Garnacha (Old Vines) 2018,4.0,430,12.5,España,Calatayud,other
1922,Scala Dei,2020,4382356,Garnatxa Priorat 2020,3.5,64,12.5,España,Priorato,Catalunya Sul
1923,Viña d'Mateo,2019,1931412,Massimo Rosso 2019,3.6,50,12.5,España,Ribeira Sacra,other
1924,Ca N'Estella,2017,2808938,Gran Clot Dels Oms Merlot 2017,3.9,67,12.5,España,Panadés,other
1925,Rioja Vega,2018,6290696,Rioja Vega Edición Limitada 2018,3.8,32,12.5,España,Rioja,Rioja
1926,Vinyes dels Aspres,2017,3756597,Xot dels Aspres 2017,3.8,103,12.5,España,Empordà,other
1927,Màquina y Tabla,2018,3131733,Laderas de Leonila 2018,4.0,91,12.5,España,Castilla y León,other
1928,AT Roca,2018,2302992,Sileo 2018,3.7,288,12.5,España,Montsant,Catalunya Sul
1929,Can Sumoi,2018,8550226,Sumoll - Garnatxa 2018,3.8,335,12.5,España,Cataluña,Catalunya Sul
1930,Matsu,2019,1136746,El Recio 2019,4.0,1842,12.5,España,Toro,other
1931,Bodegas Imperiales - Abadía de San Quirce,2018,1223070,Crianza 2018,4.0,411,12.5,España,Ribera del Duero,Ribera del Duero
1932,Pago Los Balancines,2017,8924042,Huno Reserva 2017,4.0,215,12.5,España,Ribera del Guadiana,other
1933,Bodegas Valdelana,2018,5392821,AGNVS Crianza Tempranillo 2018,3.8,90,12.5,España,Rioja,Rioja
1934,Federico Paternina,2011,1175426,Gran Reserva 2011,3.7,692,12.5,España,Rioja,Rioja
1935,Las Moradas de San Martín,2015,1290072,Initio 2015,4.0,38,12.5,España,Madrid,other
1936,Viñedos Ruiz Jiménez,2017,1183003,Osoti Crianza 2017,3.7,83,12.5,España,Rioja,Rioja
1937,Generación 1,2015,76600,Grandes Añadas 2015,3.9,138,12.5,España,Utiel-Requena,other
1938,Uva de Vida,2015,4881860,Latitud 40 Graciano 2015,3.7,99,12.5,España,La Mancha,other
1939,Bodega Otto Bestué,2018,1226598,Finca Santa Sabina 2018,4.1,135,12.5,España,Somontano,other
1940,Carles Andreu,2018,1299598,Trepat 2018,3.7,116,12.5,España,Tarragona,Catalunya Sul
1941,Laventura,2019,5895119,Lanave 2019,3.6,41,12.5,España,Rioja,Rioja
1942,Arché Pagès,2017,1784002,Cartesius Negre 2017,3.8,54,12.5,España,Empordà,other
1943,Barbarot,2017,6700242,Bárbara Palacios Puppi 2017,3.5,30,12.5,España,Rioja,Rioja
1944,Pago de Vallegarcía,2019,1539907,Petit Hipperia 2019,3.9,104,12.5,España,Castilla,other
1945,Pagos del Moncayo,2019,5409799,Prados Colección Garnacha 2019,4.1,155,12.5,España,Campo de Borja,other
1946,Sangenís I Vaqué,2018,2629986,Dara 2018,3.8,53,12.5,España,Priorato,Catalunya Sul
1947,Borsao Bodegas,2017,4399827,Zarihs Syrah 2017,4.1,1073,12.5,España,Campo de Borja,other
1948,Dominio del Bendito,2019,1165527,El Primer Paso 2019,4.1,486,12.5,España,Toro,other
1949,Bodegas Aradon,2016,6986827,Calzadas de Aradon 2016,4.0,208,12.52,España,Rioja,Rioja
1950,Olivardots,2017,2038428,Vermell 2017,3.8,129,12.55,España,Empordà,other
1951,Finca La Estacada,2016,1490671,Uclés Syrah - Merlot 2016,3.7,224,12.55,España,Uclés,other
1952,Lagar d'Amprius,2016,1585431,Garnacha 2016,3.9,52,12.55,España,Bajo Aragón,other
1953,Finca La Estacada,2017,1490671,Uclés Syrah - Merlot 2017,4.2,29,12.55,España,Uclés,other
1954,Finca Bacara,2017,5418364,Tabá 2017,4.0,554,12.6,España,Jumilla,other
1955,Bodega Elias Mora,2017,21211,Toro Crianza 2017,4.0,197,12.6,España,Toro,other
1956,Clos de l'Ona,2015,1955036,Amagat Montsant 2015,3.6,28,12.6,España,Montsant,Catalunya Sul
1957,Viña Ijalba,2019,98247,Graciano 2019,4.2,26,12.6,España,Rioja,Rioja
1958,Altanza,2014,22141,Rioja Reserva 2014,4.0,737,12.6,España,Rioja,Rioja
1959,Bodegas Care,2016,2427372,Finca Bancales Viñas Viejas Garnacha 2016,4.2,158,12.6,España,Cariñena,Catalunya Sul
1960,Marfil Alella,2019,1446845,Ivori Vi Negre 2019,3.8,38,12.6,España,Alella,other
1961,L'Enclòs de Peralba,2018,8979449,Vi Fi de Masia Tinto 2018,3.8,30,12.6,España,Panadés,other
1962,Borsao Bodegas,2018,35374,Tres Picos Garnacha 2018,4.0,3372,12.6,España,Campo de Borja,other
1963,Tuets,2019,6202699,Panxu Tempranillo 2019,3.8,32,12.62,España,Tarragona,Catalunya Sul
1964,Vinyes Domenech,2018,2807828,Boig per Tu 2018,3.9,111,12.64,España,Montsant,Catalunya Sul
1965,Rico Nuevo,2019,7807253,RN Garnacha 2019,3.1,152,12.65,España,Castilla y León,other
1966,Celler Ronadelles - Cap de Ruc,2016,1475477,Criança 2016,3.4,295,12.65,España,Montsant,Catalunya Sul
1967,Bodegas Piqueras,2017,8205866,Los Losares Garnacha Tintorera 2017,4.1,283,12.66,España,Almansa,other
1968,Bodegas Piqueras,2018,9568319,Los Losares Monastrell 2018,3.8,41,12.66,España,Almansa,other
1969,Vega Real,2017,5924941,El Empecinado 2017,4.0,66,12.69,España,Ribera del Duero,Ribera del Duero
1970,MontRubí,2018,4420291,Gaintus Radical Sumoll 2018,3.2,38,12.7,España,Panadés,other
1971,Alta Alella,2018,1221392,Parvus Syrah 2018,3.8,141,12.7,España,Alella,other
1972,Copa Llena,2015,5467540,Poblets del Montsant Tinto 2015,3.6,40,12.7,España,Montsant,Catalunya Sul
1973,Vins de Pedra,2017,1420407,La Musa Negre 2017,4.2,63,12.74,España,Conca de Barberà,other
1974,Murua,2017,1814122,VS Rioja Tempranillo 2017,4.2,149,12.74,España,Rioja,Rioja
1975,Bodegas Gratias,2018,5129025,Maximas Bobal 2018,3.8,28,12.75,España,Manchuela,other
1976,Bodegas Tionio,2019,76651,Austum 2019,3.6,108,12.75,España,Ribera del Duero,Ribera del Duero
1977,Dehesa de Luna,2017,6765660,Garnacha Tintorera 2017,3.7,48,12.75,España,Castilla,other
1978,Palacio de Villachica,2016,2560727,Crianza 2016,4.1,72,12.75,España,Toro,other
1979,Castelo de Pedregosa,2016,2243136,Nûr Tinto 2016,3.8,86,12.75,España,Priorato,Catalunya Sul
1980,Huguet de Can Feixes,2012,1506019,Negre Tradició 2012,4.0,89,12.75,España,Panadés,other
1981,Peñafiel,2015,3970335,Mironia Crianza 2015,3.7,92,12.75,España,Ribera del Duero,Ribera del Duero
1982,Bruma del Estrecho,2018,4384951,Parcela Navajuelos 2018,3.8,60,12.75,España,Jumilla,other
1983,Rodríguez Sanzo,2015,5309413,Las Tierras de Javier Rodríguez Vino de Pueblo 2015,3.7,216,12.75,España,Toro,other
1984,AltoLandon,2012,1217259,AltoLandon Red 2012,4.1,135,12.75,España,Manchuela,other
1985,Ramón Bilbao,2017,1596684,Rioja Viñedos de Altura 2017,4.0,650,12.75,España,Rioja,Rioja
1986,Divina Proporción,2017,1970960,Abracadabra 2017,3.9,97,12.75,España,Toro,other
1987,La Casa de Monroy	,2012,1461249,Viñas Viejas Garnacha Selección Crianza 2012,3.6,58,12.79,España,Madrid,other
1988,Conreria d'Scala Dei,2019,7035122,Nona 2019,3.7,28,12.8,España,Priorato,Catalunya Sul
1989,Bodegas Lleiroso,2015,1700379,LL Crianza 2015,3.6,39,12.8,España,Ribera del Duero,Ribera del Duero
1990,Conde de Siruela,2017,76502,Crianza 2017,3.9,30,12.8,España,Ribera del Duero,Ribera del Duero
1991,Señorío de Nava,2017,1139423,Roble Ribera del Duero 2017,3.5,54,12.83,España,Ribera del Duero,Ribera del Duero
1992,Berceo,2014,1193923,Gonzalo de Berceo Reserva 2014,3.8,74,12.83,España,Rioja,Rioja
1993,Azpilicueta,2016,3652647,Origen Crianza 2016,3.7,2720,12.85,España,Rioja,Rioja
1994,Viña Somoza,2017,6270010,VIA XVIII S 2017,3.7,80,12.85,España,Valdeorras,other
1995,Sentencia,2017,3663496,Lluvia 2017,3.3,72,12.85,España,Utiel-Requena,other
1996,Remelluri,2018,6121551,Lindes de Remelluri Viñedos de San Vicente 2018,4.1,102,12.85,España,Rioja,Rioja
1997,Estefanía,2012,4310932,Tilenus La Florida Bierzo 2012,3.8,268,12.89,España,Bierzo,other
1998,Pago Aylés,2015,1775669,Serendipia Edición Limitada 2015,3.9,184,12.89,España,Cariñena,Catalunya Sul
1999,Hacienda Albae,2015,1251813,Tempranillo 2015,3.5,37,12.9,España,Castilla,other
2000,Luzon,2016,1230455,Altos de Luzón 2016,4.1,333,12.9,España,Jumilla,other
2001,Beronia,2014,1164695,Rioja Reserva 2014,4.0,5445,12.9,España,Rioja,Rioja
2002,Pinna Fidelis,2018,1221284,Ribera del Duero Crianza 2018,3.7,140,12.9,España,Ribera del Duero,Ribera del Duero
2003,Bodegas Mano a Mano,2017,1148433,Venta La Ossa Tempranillo 2017,4.2,268,12.9,España,Castilla,other
2004,Valderiz,2018,1515739,Valdehermoso Crianza 2018,3.8,59,12.9,España,Ribera del Duero,Ribera del Duero
2005,Celler Cooperatiu d'Espolla,2017,1529452,Clos de les Dòmines Reserva 2017,4.0,115,12.9,España,Empordà,other
2006,Lavia,2016,1784470,Plus+ 2016,3.9,88,12.9,España,Bullas,other
2007,Coto de Gomariz (María Álvarez Serrano),2015,1196761,Abadia de Gomariz 2015,3.8,35,12.9,España,Ribeiro,other
2008,Alvar de Dios,2018,3081131,Camino de los Arrieros 2018,3.5,245,12.9,España,Arribes,other
2009,Tagonius,2016,1134525,Crianza 2016,3.8,170,12.9,España,Madrid,other
2010,Albamar,2018,6465770,Capitán Xurelo 2018,3.5,48,12.9,España,Rías Baixas,other
2011,Altos de Tamarón,2016,1131272,Reserva Ribera del Duero 2016,3.8,462,12.9,España,Ribera del Duero,Ribera del Duero
2012,La Perla del Priorat,2018,1125141,Noster Inicial 2018,3.8,46,12.9,España,Priorato,Catalunya Sul
